generations,1%,2%,5%,10%,20%
36,23.07706779,19.15419851,20.8314621,27.44967648,26.42864895
37,23.07706779,20.40819292,20.8314621,27.44967648,26.42864895
38,23.07706779,20.40819292,20.8314621,27.44967648,26.42864895
39,23.56960549,20.40819292,22.70860001,27.95900614,26.42864895
40,23.56960549,20.40819292,22.70860001,27.95900614,26.42864895
41,23.56960549,20.40819292,22.70860001,27.95900614,26.42864895
42,23.56960549,20.40819292,22.70860001,27.95900614,27.75095837
43,23.56960549,20.40819292,22.70860001,27.95900614,27.75095837
44,23.56960549,20.40819292,22.70860001,27.95900614,27.75095837
45,23.56960549,20.41136657,22.70860001,28.34527074,27.75095837
46,23.56960549,20.41136657,22.70860001,28.34527074,27.75095837
47,23.56960549,21.03162673,23.74055327,28.34527074,27.75095837
48,23.56960549,21.03162673,23.74055327,28.34527074,27.75095837
49,23.56960549,21.03162673,23.74055327,28.34527074,27.75095837
50,23.56960549,21.03162673,23.74055327,28.34527074,27.75095837
51,23.56960549,21.03162673,24.74753904,28.34527074,27.75095837
52,23.56960549,21.03162673,24.74753904,28.34527074,27.75095837
53,23.56960549,21.03162673,26.03265093,28.34527074,27.75095837
54,23.56960549,21.03162673,26.03265093,28.34527074,27.75095837
55,23.56960549,21.03162673,26.03265093,29.12668267,27.75095837
56,23.56960549,21.03162673,26.03265093,29.12668267,27.75095837
57,23.56960549,21.03162673,26.36597632,29.12668267,27.75095837
58,24.72371586,22.19119445,26.36597632,29.12668267,27.75095837
59,24.72371586,23.33373629,26.36597632,29.12668267,27.75095837
60,24.72371586,23.33373629,26.36597632,29.12668267,27.75095837
61,24.72371586,23.33373629,26.42458207,29.12668267,27.75095837
62,24.72371586,23.33373629,26.42458207,29.12668267,27.75095837
63,24.72371586,23.33373629,26.42458207,29.12668267,27.75095837
64,24.72371586,23.33373629,26.42458207,29.12668267,27.75095837
65,24.72371586,23.33373629,26.42458207,29.12668267,27.75095837
66,24.72371586,23.33373629,26.42458207,29.12668267,27.75095837
67,24.72371586,23.33373629,26.42458207,29.12668267,28.47326727
68,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
69,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
70,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
71,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
72,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
73,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
74,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
75,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
76,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
77,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
78,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
79,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
80,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
81,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
82,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
83,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
84,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
85,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
86,24.72371586,23.63581983,26.42458207,29.12668267,28.47326727
87,24.72371586,24.45973348,26.42458207,29.12668267,28.47326727
88,24.72371586,24.45973348,26.42458207,29.12668267,28.47326727
89,24.72371586,24.45973348,26.68496679,29.12668267,28.47326727
90,24.72371586,24.45973348,26.68496679,29.12668267,28.47326727
91,25.1823769,24.45973348,26.68496679,29.12668267,28.47326727
92,25.1823769,24.45973348,26.68496679,29.12668267,28.47326727
93,25.1823769,24.45973348,26.68496679,29.41740286,28.47326727
94,25.1823769,24.45973348,26.68496679,29.41740286,28.47326727
95,25.1823769,24.45973348,26.68496679,29.41740286,28.47326727
96,25.1823769,24.45973348,26.68496679,29.41740286,28.47326727
97,25.1823769,24.45973348,26.68496679,29.41740286,28.47326727
98,25.1823769,24.45973348,26.68496679,29.94306555,28.47326727
99,25.1823769,24.45973348,26.68496679,29.94306555,30.9441868
100,25.1823769,24.45973348,26.68496679,29.94306555,30.9441868
