,cell line,test,material,source,organism,cell type,morphology,tissue,disease,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),mcd,electronegativity,rox,radii,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,CrippenClogP,chi0v,chi1v,chi2v,hallKierAlpha,kappa1
1483,HepG2,MTT,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,72,6.25,106.09,5,-10.33,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1484,HepG2,MTT,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,72,12.5,81.47,5,-10.33,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1485,HepG2,MTT,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,72,1.67,98.377,20,-4.58,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1486,HepG2,MTT,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,72,2.5,101.01,20,-4.58,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1487,HepG2,MTT,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,72,5,106.49,20,-4.58,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1488,HepG2,MTT,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,72,6.25,107.91,20,-4.58,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1489,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,24,100,99.89,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1490,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,24,120,114.67,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1491,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,24,150,119.59,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1492,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,0,100,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1493,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,20,93.91,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1494,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,40,92.16,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1495,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,60,95.67,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1496,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,80,90.05,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1497,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,100,88.29,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1498,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,120,103.06,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1499,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,6,150,90.75,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1500,HepG2,CCK-8,Ca(HCO3)2,original,Human,Human,epithelial,liver,Carcinoma,3,0,100,228.3,-10.7,2.193,2.678333,-2.866,1.8,48,162.11,6,2,0,-2.6054,6.4428963,1.263710176,0,-0.20025974,15.91523464
1501,HepG2,MTS,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,10,68.144,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1502,HepG2,MTS,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,12.5,68.041,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1503,HepG2,MTS,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,25,68.041,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1504,HepG2,MTS,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,50,55.464,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1505,HepG2,MTS,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,75,52.062,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1506,HepG2,NRU,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,100,45.567,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1507,HepG2,NRU,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,1,83.402,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1508,HepG2,NRU,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,6.25,80,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1509,HepG2,NRU,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,10,78.454,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1510,HepG2,NRU,NiO,original,Human,Human,epithelial,liver,Carcinoma,24,12.5,77.216,149.1,61.44,2.702702703,2.675,-0.25,1.35,16,74.692,1,0,0,-0.1213,1.712088772,0.532290647,0,0.293506494,2.293506494
1511,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,0.01,107.4297,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1512,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,0.1,107.6305,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1513,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,1,113.253,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1514,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,10,109.4377,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1515,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,25,105.2209,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1516,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,50,96.3855,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1517,HepG2,MTT,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,75,91.3655,120,-47.6,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1518,HepG2,NRU,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,24,120,115.5556,504.5,-10.7,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1519,HepG2,NRU,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,6,0,100,504.5,-10.7,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1520,HepG2,NRU,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,6,20,116.6667,504.5,-10.7,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1521,HepG2,NRU,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,6,40,110,504.5,-10.7,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1522,HepG2,NRU,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,6,60,104.4444,504.5,-10.7,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1523,HepG2,NRU,Bi2O3,original,Human,Human,epithelial,liver,Carcinoma,6,80,111.1111,504.5,-10.7,2.564102564,2.872,0.308,1.6,28,465.957,3,0,2,-1.0676,9.07331162,6.408327915,5.133333333,1.326233766,6.326233766
1524,HFL1,MTT,SiO2,original,Human,Human,fibroblast,lung,Normal,24,100,44.757,50,-31,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
1525,HFL1,MTT,SiO2,original,Human,Human,fibroblast,lung,Normal,24,12.5,99.233,50,-30,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
1526,HFL1,MTT,SiO2,original,Human,Human,fibroblast,lung,Normal,24,25,96.675,50,-30,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
1527,HFL1,MTT,SiO2,original,Human,Human,fibroblast,lung,Normal,24,50,79.795,50,-30,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
1528,HFL1,MTT,SiO2,original,Human,Human,fibroblast,lung,Normal,24,100,79.795,50,-30,7.407407407,2.926666667,-1.2,1.1,16,60.084,2,0,0,-0.6184,2.316496581,1.224744871,0,-0.183116883,2.816883117
1529,HFL1,MTT,TiO2,original,Human,Human,fibroblast,lung,Normal,24,12.5,98.465,50,-30,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
1530,HFL1,MTT,TiO2,original,Human,Human,fibroblast,lung,Normal,24,25,96.419,50,-30,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
1531,HFL1,MTT,TiO2,original,Human,Human,fibroblast,lung,Normal,24,50,77.238,50,-30,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
1532,HFL1,MTT,TiO2,original,Human,Human,fibroblast,lung,Normal,24,100,77.238,50,-30,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
1533,HFL1,MTT,TiO2,original,Human,Human,fibroblast,lung,Normal,48,12.5,66.334,50,-35,5.369127517,2.806666667,-0.93,1.4,16,79.865,2,0,0,-0.2401,2.878049394,1.683250823,0,0.314285714,3.314285714
1534,HFL1,MTT,ZnO,original,Human,Human,fibroblast,lung,Normal,48,25,54.863,50,-35,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0,0.423376623,2.423376623
1535,HFL1,MTT,ZnO,original,Human,Human,fibroblast,lung,Normal,48,50,43.89,50,-35,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0,0.423376623,2.423376623
1536,HFL1,MTT,ZnO,original,Human,Human,fibroblast,lung,Normal,48,100,26.185,50,-35,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0,0.423376623,2.423376623
1537,HFL1,MTT,ZnO,original,Human,Human,fibroblast,lung,Normal,48,12.5,77.556,50,-35,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0,0.423376623,2.423376623
1538,HFL1,MTT,ZnO,original,Human,Human,fibroblast,lung,Normal,48,25,66.334,50,-35,2.272727273,2.545,-0.7618,1.35,8,81.389,1,0,0,-0.1213,4.082482905,1.5,0,0.423376623,2.423376623
1539,HFL1,MTT,Al2O3,original,Human,Human,fibroblast,lung,Normal,24,50,78.772,50,-31,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0,0,0.944935065,162.8037375
1540,HFL1,MTT,Al2O3,original,Human,Human,fibroblast,lung,Normal,24,100,62.404,50,-31,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0,0,0.944935065,162.8037375
1541,HFL1,MTT,Al2O3,original,Human,Human,fibroblast,lung,Normal,24,12.5,96.675,50,-31,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0,0,0.944935065,162.8037375
1542,HFL1,MTT,Al2O3,original,Human,Human,fibroblast,lung,Normal,24,25,95.908,50,-31,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0,0,0.944935065,162.8037375
1543,HFL1,MTT,Al2O3,original,Human,Human,fibroblast,lung,Normal,24,50,74.936,50,-31,4.444444444,2.708,-1.663,1.25,24,101.961,3,0,0,-1.118,4.688846487,0,0,0.944935065,162.8037375
1544,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,16,98.622,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1545,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,32,97.243,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1546,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,64,98.315,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1547,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,128,98.622,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1548,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,8,93.539,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1549,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,16,94.86,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1550,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,32,95.448,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1551,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,64,98.385,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1552,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,128,92.364,19.4,-13.5,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1553,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.028,83.921,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1554,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.061,83.357,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1555,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.131,88.011,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1556,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.281,91.537,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1557,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.604,92.102,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1558,hFOB1.19,MTT,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,1.298,93.371,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1559,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,2.791,95.769,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1560,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,6,71.227,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1561,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,0.028,99.577,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1562,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,0.061,96.897,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1563,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,0.131,95.769,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1564,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,0.281,97.884,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1565,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,0.604,95.346,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1566,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,1.298,97.461,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1567,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,2.791,95.769,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1568,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,48,6,100.71,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1569,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.028,86.46,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1570,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.061,80.395,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1571,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.131,82.37,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1572,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.281,87.729,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1573,hFOB1.19,NRU,Au,original,Human,Human,epithelial,bone,osteosarcoma,24,0.604,82.793,13,-60.7,0,2.54,1.692,1.35,11,196.967,0,0,0,-0.0025,2.46797672,0,0,0.74025974,1.74025974
1574,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,72,0,100,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1575,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,72,1,95,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1576,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,72,10,91,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1577,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,72,100,88,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1578,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,24,0,100,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1579,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,24,1,96.376,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1580,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,24,10,95.302,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1581,HGF,MTT,Cu,original,Human,Human,fibroblast,gingiva,Normal,24,100,93.691,80,-35,0,1.9,0.52,1.35,11,63.546,0,0,0,-0.0025,1.243163121,0,0,0.519480519,1.519480519
1582,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,1.2,77.41,215,14.05,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1583,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,2.5,76.691,215,14.05,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1584,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,5,41.727,215,17.7,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1585,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,0.3,100,6.3,49.5,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1586,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,0.6,100.29,6.3,49.5,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1587,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,1.2,99.424,6.3,39.64,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1588,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,2.5,100.29,6.3,39.64,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1589,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,5,98.705,6.3,-32.81,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1590,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,0.3,94.416,18,-18,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1591,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,0.6,92.893,18,-18,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1592,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,1.2,88.198,18,24.3,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1593,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,2.5,64.848,18,25.67,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1594,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,5,66.244,18,25.67,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1595,HK-2,XTT,Fe3O4,original,Human,Human,epithelial,kidney,papilloma,24,0.3,90.355,215,14.05,2.93255132,2.75,-0.239,1.4,48,231.531,4,0,2,-0.4323,6.006207083,2.975595179,0.708333333,0.918441558,10.82035581
1596,hMSC,NRU,CuO,original,Human,Human,fibroblast,bone,Normal,72,1.67,73.333,5,-10.33,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0,0.319480519,2.319480519
1597,hMSC,NRU,CuO,original,Human,Human,fibroblast,bone,Normal,72,2.5,33.725,5,-10.33,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0,0.319480519,2.319480519
1598,hMSC,NRU,CuO,original,Human,Human,fibroblast,bone,Normal,72,5,20.784,5,-10.33,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0,0.319480519,2.319480519
1599,hMSC,NRU,CuO,original,Human,Human,fibroblast,bone,Normal,72,6.25,10,5,-10.33,2.298850575,2.67,0.337,1.35,17,79.545,1,0,0,-0.1213,1.651411411,0.507519219,0,0.319480519,2.319480519
